country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,generation
Trinidad and Tobago,1992,male,75+ years,7.0,13700.0,51.09,5439552941.0,4803.0,G.I. Generation
Trinidad and Tobago,1992,male,25-34 years,37.0,113500.0,32.6,5439552941.0,4803.0,Boomers
Trinidad and Tobago,1992,male,35-54 years,44.0,140500.0,31.32,5439552941.0,4803.0,Boomers
Trinidad and Tobago,1992,male,55-74 years,16.0,61400.0,26.06,5439552941.0,4803.0,Silent
Trinidad and Tobago,1992,male,15-24 years,31.0,121600.0,25.49,5439552941.0,4803.0,Generation X
Trinidad and Tobago,1992,female,15-24 years,9.0,102800.0,8.75,5439552941.0,4803.0,Generation X
Trinidad and Tobago,1992,female,25-34 years,6.0,98600.0,6.09,5439552941.0,4803.0,Boomers
Trinidad and Tobago,1992,female,55-74 years,3.0,56500.0,5.31,5439552941.0,4803.0,Silent
Trinidad and Tobago,1992,female,35-54 years,5.0,121800.0,4.11,5439552941.0,4803.0,Boomers
Trinidad and Tobago,1992,female,5-14 years,3.0,131500.0,2.28,5439552941.0,4803.0,Millenials
Trinidad and Tobago,1992,male,5-14 years,2.0,155000.0,1.29,5439552941.0,4803.0,Millenials
Trinidad and Tobago,1992,female,75+ years,0.0,15700.0,0.0,5439552941.0,4803.0,G.I. Generation
Trinidad and Tobago,1993,male,35-54 years,59.0,144600.0,40.8,4669488516.0,4066.0,Boomers
Trinidad and Tobago,1993,male,25-34 years,46.0,113000.0,40.71,4669488516.0,4066.0,Boomers
Trinidad and Tobago,1993,male,55-74 years,16.0,62100.0,25.76,4669488516.0,4066.0,Silent
Trinidad and Tobago,1993,male,15-24 years,26.0,123800.0,21.0,4669488516.0,4066.0,Generation X
Trinidad and Tobago,1993,female,15-24 years,9.0,104900.0,8.58,4669488516.0,4066.0,Generation X
Trinidad and Tobago,1993,male,75+ years,1.0,14000.0,7.14,4669488516.0,4066.0,G.I. Generation
Trinidad and Tobago,1993,female,25-34 years,6.0,98700.0,6.08,4669488516.0,4066.0,Boomers
Trinidad and Tobago,1993,female,55-74 years,3.0,57700.0,5.2,4669488516.0,4066.0,Silent
Trinidad and Tobago,1993,female,35-54 years,6.0,126300.0,4.75,4669488516.0,4066.0,Boomers
Trinidad and Tobago,1993,female,5-14 years,2.0,132100.0,1.51,4669488516.0,4066.0,Millenials
Trinidad and Tobago,1993,female,75+ years,0.0,16000.0,0.0,4669488516.0,4066.0,G.I. Generation
Trinidad and Tobago,1993,male,5-14 years,0.0,155100.0,0.0,4669488516.0,4066.0,Millenials
Trinidad and Tobago,1994,male,55-74 years,23.0,62900.0,36.57,4947205860.0,4254.0,Silent
Trinidad and Tobago,1994,male,25-34 years,35.0,112100.0,31.22,4947205860.0,4254.0,Boomers
Trinidad and Tobago,1994,male,35-54 years,35.0,148900.0,23.51,4947205860.0,4254.0,Boomers
Trinidad and Tobago,1994,male,75+ years,3.0,14200.0,21.13,4947205860.0,4254.0,G.I. Generation
Trinidad and Tobago,1994,male,15-24 years,20.0,126500.0,15.81,4947205860.0,4254.0,Generation X
Trinidad and Tobago,1994,female,25-34 years,10.0,98600.0,10.14,4947205860.0,4254.0,Boomers
Trinidad and Tobago,1994,female,15-24 years,10.0,107700.0,9.29,4947205860.0,4254.0,Generation X
Trinidad and Tobago,1994,female,35-54 years,7.0,130800.0,5.35,4947205860.0,4254.0,Boomers
Trinidad and Tobago,1994,female,55-74 years,3.0,59100.0,5.08,4947205860.0,4254.0,Silent
Trinidad and Tobago,1994,male,5-14 years,2.0,154000.0,1.3,4947205860.0,4254.0,Millenials
Trinidad and Tobago,1994,female,5-14 years,0.0,131800.0,0.0,4947205860.0,4254.0,Millenials
Trinidad and Tobago,1994,female,75+ years,0.0,16300.0,0.0,4947205860.0,4254.0,G.I. Generation
Trinidad and Tobago,1995,male,75+ years,8.0,10949.0,73.07,5329214163.0,4637.0,G.I. Generation
Trinidad and Tobago,1995,male,25-34 years,42.0,100908.0,41.62,5329214163.0,4637.0,Generation X
Trinidad and Tobago,1995,male,55-74 years,23.0,57475.0,40.02,5329214163.0,4637.0,Silent
Trinidad and Tobago,1995,male,35-54 years,54.0,144401.0,37.4,5329214163.0,4637.0,Boomers
Trinidad and Tobago,1995,male,15-24 years,17.0,115521.0,14.72,5329214163.0,4637.0,Generation X
Trinidad and Tobago,1995,female,25-34 years,10.0,101779.0,9.83,5329214163.0,4637.0,Generation X
Trinidad and Tobago,1995,female,15-24 years,10.0,113234.0,8.83,5329214163.0,4637.0,Generation X
Trinidad and Tobago,1995,female,35-54 years,11.0,142426.0,7.72,5329214163.0,4637.0,Boomers
Trinidad and Tobago,1995,female,55-74 years,4.0,65284.0,6.13,5329214163.0,4637.0,Silent
Trinidad and Tobago,1995,female,5-14 years,4.0,138208.0,2.89,5329214163.0,4637.0,Millenials
Trinidad and Tobago,1995,male,5-14 years,1.0,141921.0,0.7,5329214163.0,4637.0,Millenials
Trinidad and Tobago,1995,female,75+ years,0.0,17067.0,0.0,5329214163.0,4637.0,G.I. Generation
Trinidad and Tobago,1996,male,75+ years,6.0,11313.0,53.04,5759537726.0,4982.0,G.I. Generation
Trinidad and Tobago,1996,male,25-34 years,29.0,99392.0,29.18,5759537726.0,4982.0,Generation X
Trinidad and Tobago,1996,male,55-74 years,17.0,58736.0,28.94,5759537726.0,4982.0,Silent
Trinidad and Tobago,1996,male,35-54 years,43.0,148905.0,28.88,5759537726.0,4982.0,Boomers
Trinidad and Tobago,1996,male,15-24 years,16.0,117770.0,13.59,5759537726.0,4982.0,Generation X
Trinidad and Tobago,1996,female,15-24 years,15.0,115355.0,13.0,5759537726.0,4982.0,Generation X
Trinidad and Tobago,1996,female,75+ years,2.0,17620.0,11.35,5759537726.0,4982.0,G.I. Generation
Trinidad and Tobago,1996,female,55-74 years,5.0,66636.0,7.5,5759537726.0,4982.0,Silent
Trinidad and Tobago,1996,female,25-34 years,6.0,100227.0,5.99,5759537726.0,4982.0,Generation X
Trinidad and Tobago,1996,female,35-54 years,5.0,146795.0,3.41,5759537726.0,4982.0,Boomers
Trinidad and Tobago,1996,female,5-14 years,2.0,134926.0,1.48,5759537726.0,4982.0,Millenials
Trinidad and Tobago,1996,male,5-14 years,0.0,138510.0,0.0,5759537726.0,4982.0,Millenials
Trinidad and Tobago,1997,male,75+ years,5.0,11601.0,43.1,5737751332.0,4937.0,G.I. Generation
Trinidad and Tobago,1997,male,25-34 years,34.0,97588.0,34.84,5737751332.0,4937.0,Generation X
Trinidad and Tobago,1997,male,55-74 years,19.0,60173.0,31.58,5737751332.0,4937.0,Silent
Trinidad and Tobago,1997,male,35-54 years,44.0,153642.0,28.64,5737751332.0,4937.0,Boomers
Trinidad and Tobago,1997,male,15-24 years,25.0,120487.0,20.75,5737751332.0,4937.0,Generation X
Trinidad and Tobago,1997,female,15-24 years,13.0,118000.0,11.02,5737751332.0,4937.0,Generation X
Trinidad and Tobago,1997,female,25-34 years,8.0,98330.0,8.14,5737751332.0,4937.0,Generation X
Trinidad and Tobago,1997,female,55-74 years,4.0,68194.0,5.87,5737751332.0,4937.0,Silent
Trinidad and Tobago,1997,female,35-54 years,6.0,151383.0,3.96,5737751332.0,4937.0,Boomers
Trinidad and Tobago,1997,male,5-14 years,2.0,134111.0,1.49,5737751332.0,4937.0,Millenials
Trinidad and Tobago,1997,female,5-14 years,0.0,130641.0,0.0,5737751332.0,4937.0,Millenials
Trinidad and Tobago,1997,female,75+ years,0.0,18117.0,0.0,5737751332.0,4937.0,G.I. Generation
Trinidad and Tobago,1998,male,75+ years,5.0,11810.0,42.34,6043694330.0,5175.0,G.I. Generation
Trinidad and Tobago,1998,male,35-54 years,64.0,158330.0,40.42,6043694330.0,5175.0,Boomers
Trinidad and Tobago,1998,male,25-34 years,32.0,95771.0,33.41,6043694330.0,5175.0,Generation X
Trinidad and Tobago,1998,male,55-74 years,16.0,61816.0,25.88,6043694330.0,5175.0,Silent
Trinidad and Tobago,1998,male,15-24 years,23.0,123518.0,18.62,6043694330.0,5175.0,Generation X
Trinidad and Tobago,1998,female,75+ years,2.0,18573.0,10.77,6043694330.0,5175.0,G.I. Generation
Trinidad and Tobago,1998,female,15-24 years,10.0,121015.0,8.26,6043694330.0,5175.0,Generation X
Trinidad and Tobago,1998,female,25-34 years,7.0,96362.0,7.26,6043694330.0,5175.0,Generation X
Trinidad and Tobago,1998,female,35-54 years,7.0,155939.0,4.49,6043694330.0,5175.0,Boomers
Trinidad and Tobago,1998,female,5-14 years,3.0,125726.0,2.39,6043694330.0,5175.0,Millenials
Trinidad and Tobago,1998,female,55-74 years,1.0,69981.0,1.43,6043694330.0,5175.0,Silent
Trinidad and Tobago,1998,male,5-14 years,1.0,129083.0,0.77,6043694330.0,5175.0,Millenials
Trinidad and Tobago,1999,male,55-74 years,25.0,63682.0,39.26,6808982521.0,5803.0,Silent
Trinidad and Tobago,1999,male,25-34 years,28.0,94272.0,29.7,6808982521.0,5803.0,Generation X
Trinidad and Tobago,1999,male,35-54 years,39.0,162536.0,23.99,6808982521.0,5803.0,Boomers
Trinidad and Tobago,1999,male,15-24 years,16.0,126509.0,12.65,6808982521.0,5803.0,Generation X
Trinidad and Tobago,1999,female,25-34 years,8.0,94694.0,8.45,6808982521.0,5803.0,Generation X
Trinidad and Tobago,1999,male,75+ years,1.0,11927.0,8.38,6808982521.0,5803.0,G.I. Generation
Trinidad and Tobago,1999,female,15-24 years,8.0,124040.0,6.45,6808982521.0,5803.0,Generation X
Trinidad and Tobago,1999,female,35-54 years,9.0,160053.0,5.62,6808982521.0,5803.0,Boomers
Trinidad and Tobago,1999,female,55-74 years,4.0,71972.0,5.56,6808982521.0,5803.0,Silent
Trinidad and Tobago,1999,female,75+ years,1.0,19001.0,5.26,6808982521.0,5803.0,G.I. Generation
Trinidad and Tobago,1999,female,5-14 years,0.0,120679.0,0.0,6808982521.0,5803.0,Millenials
Trinidad and Tobago,1999,male,5-14 years,0.0,123911.0,0.0,6808982521.0,5803.0,Millenials
Trinidad and Tobago,2000,male,75+ years,4.0,11957.0,33.45,8154338233.0,6920.0,G.I. Generation
Trinidad and Tobago,2000,male,35-54 years,54.0,166024.0,32.53,8154338233.0,6920.0,Boomers
Trinidad and Tobago,2000,male,25-34 years,30.0,93304.0,32.15,8154338233.0,6920.0,Generation X
Trinidad and Tobago,2000,male,55-74 years,20.0,65790.0,30.4,8154338233.0,6920.0,Silent
Trinidad and Tobago,2000,female,75+ years,5.0,19412.0,25.76,8154338233.0,6920.0,G.I. Generation
Trinidad and Tobago,2000,male,15-24 years,25.0,129187.0,19.35,8154338233.0,6920.0,Generation X
Trinidad and Tobago,2000,female,15-24 years,9.0,126792.0,7.1,8154338233.0,6920.0,Generation X
Trinidad and Tobago,2000,female,55-74 years,4.0,74148.0,5.39,8154338233.0,6920.0,Silent
Trinidad and Tobago,2000,female,25-34 years,5.0,93571.0,5.34,8154338233.0,6920.0,Generation X
Trinidad and Tobago,2000,female,35-54 years,7.0,163504.0,4.28,8154338233.0,6920.0,Boomers
Trinidad and Tobago,2000,female,5-14 years,2.0,115801.0,1.73,8154338233.0,6920.0,Millenials
Trinidad and Tobago,2000,male,5-14 years,1.0,118873.0,0.84,8154338233.0,6920.0,Millenials
Trinidad and Tobago,2001,male,75+ years,7.0,12351.0,56.68,8824873259.0,7458.0,Silent
Trinidad and Tobago,2001,male,35-54 years,61.0,168569.0,36.19,8824873259.0,7458.0,Boomers
Trinidad and Tobago,2001,male,25-34 years,26.0,93774.0,27.73,8824873259.0,7458.0,Generation X
Trinidad and Tobago,2001,male,55-74 years,18.0,67749.0,26.57,8824873259.0,7458.0,Silent
Trinidad and Tobago,2001,male,15-24 years,29.0,131221.0,22.1,8824873259.0,7458.0,Millenials
Trinidad and Tobago,2001,female,15-24 years,16.0,128825.0,12.42,8824873259.0,7458.0,Millenials
Trinidad and Tobago,2001,female,55-74 years,5.0,76085.0,6.57,8824873259.0,7458.0,Silent
Trinidad and Tobago,2001,female,35-54 years,10.0,166710.0,6.0,8824873259.0,7458.0,Boomers
Trinidad and Tobago,2001,female,75+ years,1.0,20018.0,5.0,8824873259.0,7458.0,Silent
Trinidad and Tobago,2001,female,25-34 years,4.0,93862.0,4.26,8824873259.0,7458.0,Generation X
Trinidad and Tobago,2001,female,5-14 years,2.0,110619.0,1.81,8824873259.0,7458.0,Millenials
Trinidad and Tobago,2001,male,5-14 years,0.0,113571.0,0.0,8824873259.0,7458.0,Millenials
Trinidad and Tobago,2002,male,25-34 years,29.0,94797.0,30.59,9008273721.0,7578.0,Generation X
Trinidad and Tobago,2002,male,35-54 years,49.0,170592.0,28.72,9008273721.0,7578.0,Boomers
Trinidad and Tobago,2002,male,55-74 years,19.0,69926.0,27.17,9008273721.0,7578.0,Silent
Trinidad and Tobago,2002,male,75+ years,3.0,12679.0,23.66,9008273721.0,7578.0,Silent
Trinidad and Tobago,2002,male,15-24 years,29.0,132786.0,21.84,9008273721.0,7578.0,Millenials
Trinidad and Tobago,2002,female,25-34 years,9.0,94721.0,9.5,9008273721.0,7578.0,Generation X
Trinidad and Tobago,2002,female,15-24 years,7.0,130404.0,5.37,9008273721.0,7578.0,Millenials
Trinidad and Tobago,2002,female,75+ years,1.0,20592.0,4.86,9008273721.0,7578.0,Silent
Trinidad and Tobago,2002,female,35-54 years,7.0,169414.0,4.13,9008273721.0,7578.0,Boomers
Trinidad and Tobago,2002,female,5-14 years,2.0,105922.0,1.89,9008273721.0,7578.0,Millenials
Trinidad and Tobago,2002,female,55-74 years,1.0,78237.0,1.28,9008273721.0,7578.0,Silent
Trinidad and Tobago,2002,male,5-14 years,0.0,108730.0,0.0,9008273721.0,7578.0,Millenials
Trinidad and Tobago,2003,male,75+ years,4.0,12918.0,30.96,11305459802.0,9465.0,Silent
Trinidad and Tobago,2003,male,55-74 years,20.0,72339.0,27.65,11305459802.0,9465.0,Silent
Trinidad and Tobago,2003,male,25-34 years,25.0,96312.0,25.96,11305459802.0,9465.0,Generation X
Trinidad and Tobago,2003,male,35-54 years,36.0,172208.0,20.9,11305459802.0,9465.0,Boomers
Trinidad and Tobago,2003,male,15-24 years,23.0,133697.0,17.2,11305459802.0,9465.0,Millenials
Trinidad and Tobago,2003,female,15-24 years,13.0,131317.0,9.9,11305459802.0,9465.0,Millenials
Trinidad and Tobago,2003,female,75+ years,2.0,21123.0,9.47,11305459802.0,9465.0,Silent
Trinidad and Tobago,2003,female,35-54 years,13.0,171695.0,7.57,11305459802.0,9465.0,Boomers
Trinidad and Tobago,2003,female,25-34 years,5.0,96104.0,5.2,11305459802.0,9465.0,Generation X
Trinidad and Tobago,2003,female,55-74 years,2.0,80631.0,2.48,11305459802.0,9465.0,Silent
Trinidad and Tobago,2003,male,5-14 years,1.0,104386.0,0.96,11305459802.0,9465.0,Millenials
Trinidad and Tobago,2003,female,5-14 years,0.0,101728.0,0.0,11305459802.0,9465.0,Millenials
Trinidad and Tobago,2004,male,25-34 years,41.0,98286.0,41.71,13280275123.0,11066.0,Generation X
Trinidad and Tobago,2004,male,75+ years,5.0,13062.0,38.28,13280275123.0,11066.0,Silent
Trinidad and Tobago,2004,male,55-74 years,23.0,75035.0,30.65,13280275123.0,11066.0,Silent
Trinidad and Tobago,2004,male,35-54 years,48.0,173673.0,27.64,13280275123.0,11066.0,Boomers
Trinidad and Tobago,2004,male,15-24 years,26.0,133642.0,19.45,13280275123.0,11066.0,Millenials
Trinidad and Tobago,2004,female,75+ years,2.0,21582.0,9.27,13280275123.0,11066.0,Silent
Trinidad and Tobago,2004,female,55-74 years,7.0,83319.0,8.4,13280275123.0,11066.0,Silent
Trinidad and Tobago,2004,female,25-34 years,6.0,97964.0,6.12,13280275123.0,11066.0,Generation X
Trinidad and Tobago,2004,female,35-54 years,6.0,173777.0,3.45,13280275123.0,11066.0,Boomers
Trinidad and Tobago,2004,female,15-24 years,3.0,131237.0,2.29,13280275123.0,11066.0,Millenials
Trinidad and Tobago,2004,female,5-14 years,1.0,97999.0,1.02,13280275123.0,11066.0,Millenials
Trinidad and Tobago,2004,male,5-14 years,0.0,100540.0,0.0,13280275123.0,11066.0,Millenials
Trinidad and Tobago,2005,male,75+ years,4.0,13101.0,30.53,15982282462.0,13258.0,Silent
Trinidad and Tobago,2005,male,25-34 years,30.0,100646.0,29.81,15982282462.0,13258.0,Generation X
Trinidad and Tobago,2005,male,35-54 years,46.0,175153.0,26.26,15982282462.0,13258.0,Boomers
Trinidad and Tobago,2005,male,55-74 years,12.0,78028.0,15.38,15982282462.0,13258.0,Silent
Trinidad and Tobago,2005,male,15-24 years,18.0,132433.0,13.59,15982282462.0,13258.0,Millenials
Trinidad and Tobago,2005,female,75+ years,2.0,21969.0,9.1,15982282462.0,13258.0,Silent
Trinidad and Tobago,2005,female,15-24 years,10.0,129974.0,7.69,15982282462.0,13258.0,Millenials
Trinidad and Tobago,2005,female,25-34 years,5.0,100221.0,4.99,15982282462.0,13258.0,Generation X
Trinidad and Tobago,2005,female,35-54 years,6.0,175792.0,3.41,15982282462.0,13258.0,Boomers
Trinidad and Tobago,2005,female,55-74 years,2.0,86311.0,2.32,15982282462.0,13258.0,Silent
Trinidad and Tobago,2005,female,5-14 years,1.0,94688.0,1.06,15982282462.0,13258.0,Millenials
Trinidad and Tobago,2005,male,5-14 years,0.0,97155.0,0.0,15982282462.0,13258.0,Millenials
Trinidad and Tobago,2006,male,35-54 years,46.0,176241.0,26.1,18369070085.0,15190.0,Boomers
Trinidad and Tobago,2006,male,25-34 years,24.0,103825.0,23.12,18369070085.0,15190.0,Generation X
Trinidad and Tobago,2006,male,75+ years,3.0,13523.0,22.18,18369070085.0,15190.0,Silent
Trinidad and Tobago,2006,male,55-74 years,17.0,80846.0,21.03,18369070085.0,15190.0,Silent
Trinidad and Tobago,2006,male,15-24 years,23.0,129569.0,17.75,18369070085.0,15190.0,Millenials
Trinidad and Tobago,2006,female,55-74 years,6.0,88991.0,6.74,18369070085.0,15190.0,Silent
Trinidad and Tobago,2006,female,15-24 years,7.0,127191.0,5.5,18369070085.0,15190.0,Millenials
Trinidad and Tobago,2006,female,25-34 years,5.0,103304.0,4.84,18369070085.0,15190.0,Generation X
Trinidad and Tobago,2006,female,35-54 years,8.0,177413.0,4.51,18369070085.0,15190.0,Boomers
Trinidad and Tobago,2006,male,5-14 years,2.0,94129.0,2.12,18369070085.0,15190.0,Millenials
Trinidad and Tobago,2006,female,5-14 years,0.0,91756.0,0.0,18369070085.0,15190.0,Millenials
Trinidad and Tobago,2006,female,75+ years,0.0,22513.0,0.0,18369070085.0,15190.0,Silent
Trinidad and Tobago,2007,male,75+ years,5.0,13874.0,36.04,21642304046.0,17827.0,Silent
Trinidad and Tobago,2007,male,25-34 years,38.0,107378.0,35.39,21642304046.0,17827.0,Generation X
Trinidad and Tobago,2007,male,35-54 years,34.0,177478.0,19.16,21642304046.0,17827.0,Boomers
Trinidad and Tobago,2007,male,55-74 years,14.0,83938.0,16.68,21642304046.0,17827.0,Silent
Trinidad and Tobago,2007,male,15-24 years,20.0,125516.0,15.93,21642304046.0,17827.0,Millenials
Trinidad and Tobago,2007,female,25-34 years,6.0,106809.0,5.62,21642304046.0,17827.0,Generation X
Trinidad and Tobago,2007,female,75+ years,1.0,22983.0,4.35,21642304046.0,17827.0,Silent
Trinidad and Tobago,2007,female,55-74 years,3.0,92001.0,3.26,21642304046.0,17827.0,Silent
Trinidad and Tobago,2007,female,15-24 years,4.0,123176.0,3.25,21642304046.0,17827.0,Millenials
Trinidad and Tobago,2007,female,35-54 years,5.0,179070.0,2.79,21642304046.0,17827.0,Boomers
Trinidad and Tobago,2007,female,5-14 years,1.0,89716.0,1.11,21642304046.0,17827.0,Generation Z
Trinidad and Tobago,2007,male,5-14 years,0.0,92049.0,0.0,21642304046.0,17827.0,Generation Z
Trinidad and Tobago,2008,male,35-54 years,69.0,178781.0,38.59,27870257894.0,22857.0,Boomers
Trinidad and Tobago,2008,male,55-74 years,30.0,87254.0,34.38,27870257894.0,22857.0,Silent
Trinidad and Tobago,2008,male,25-34 years,37.0,110954.0,33.35,27870257894.0,22857.0,Generation X
Trinidad and Tobago,2008,male,75+ years,3.0,14157.0,21.19,27870257894.0,22857.0,Silent
Trinidad and Tobago,2008,male,15-24 years,23.0,120707.0,19.05,27870257894.0,22857.0,Millenials
Trinidad and Tobago,2008,female,15-24 years,11.0,118363.0,9.29,27870257894.0,22857.0,Millenials
Trinidad and Tobago,2008,female,35-54 years,15.0,180705.0,8.3,27870257894.0,22857.0,Boomers
Trinidad and Tobago,2008,female,25-34 years,5.0,110394.0,4.53,27870257894.0,22857.0,Generation X
Trinidad and Tobago,2008,female,75+ years,1.0,23393.0,4.27,27870257894.0,22857.0,Silent
Trinidad and Tobago,2008,female,55-74 years,4.0,95285.0,4.2,27870257894.0,22857.0,Silent
Trinidad and Tobago,2008,male,5-14 years,1.0,90838.0,1.1,27870257894.0,22857.0,Generation Z
Trinidad and Tobago,2008,female,5-14 years,0.0,88505.0,0.0,27870257894.0,22857.0,Generation Z
Trinidad and Tobago,2009,male,25-34 years,27.0,114143.0,23.65,19175196446.0,15652.0,Generation X
Trinidad and Tobago,2009,male,15-24 years,25.0,115721.0,21.6,19175196446.0,15652.0,Millenials
Trinidad and Tobago,2009,male,35-54 years,38.0,180029.0,21.11,19175196446.0,15652.0,Boomers
Trinidad and Tobago,2009,male,75+ years,3.0,14407.0,20.82,19175196446.0,15652.0,Silent
Trinidad and Tobago,2009,male,55-74 years,13.0,90729.0,14.33,19175196446.0,15652.0,Silent
Trinidad and Tobago,2009,female,55-74 years,6.0,98779.0,6.07,19175196446.0,15652.0,Silent
Trinidad and Tobago,2009,female,15-24 years,5.0,113362.0,4.41,19175196446.0,15652.0,Millenials
Trinidad and Tobago,2009,female,25-34 years,5.0,113622.0,4.4,19175196446.0,15652.0,Generation X
Trinidad and Tobago,2009,female,35-54 years,5.0,182233.0,2.74,19175196446.0,15652.0,Boomers
Trinidad and Tobago,2009,male,5-14 years,1.0,90312.0,1.11,19175196446.0,15652.0,Generation Z
